4.2351563203945854,6.929361437203325,0
3.273611052623896,7.34242040828694,0
3.2828331000353392,6.879379161463147,0
4.04128572172416,7.2591481716623525,0
2.9905187269622076,7.369087836492504,0
4.337678717833464,6.102612786491228,0
4.147292178835749,7.24968793439003,0
4.072561752470499,8.080043333664785,0
3.752209072012895,6.786144404878977,0
3.364856245439607,7.743488278768809,0
5.439766869959594,7.129908948854086,0
3.804600536079114,7.48601073334591,0
4.102286260858739,7.058017330613382,0
3.2598546340931125,6.608334928738312,0
4.2582821690463,6.86245478284089,0
4.599192590509758,7.631615128941641,0
4.957862535188119,6.90718230448839,0
4.036304519692626,8.11035262266972,0
4.248769433039038,6.85614733287618,0
3.961095210997744,7.212953510975588,0
4.353296599682322,7.513628499528641,0
3.239437203430863,5.876376761482577,0
3.1125621624668476,7.150246598431717,0
3.8103327524013544,7.040823461273477,0
3.7698807881732446,6.839582149366583,0
4.767759089321655,7.150693835465111,0
3.920439004396379,7.075960425005871,0
3.8458057871477487,7.149612795546303,0
3.5497569103276296,7.6845136771573,0
3.7277053836212457,6.193343088584562,0
3.553054511106544,7.108484318827657,0
3.6443251146788307,7.506766832331949,0
2.8341440199685186,8.133251103001822,0
2.5601410279077728,6.6454918119821595,0
4.131310807817547,6.710917331408744,0
3.5768002532754606,7.197251826158068,0
3.3154097831074094,7.274151491303261,0
3.7843723561288733,6.98404211790846,0
4.058603308596248,6.92071850239392,0
3.2442764245511873,6.986695649754038,0
4.5011052384146595,7.040902807325568,0
4.073229127149005,6.993505043961747,0
3.56197057324997,6.579092028327966,0
4.527546446563053,7.614728140759635,0
4.491829662822756,7.879728788581353,0
3.866061514642804,7.0210665075407555,0
4.648910120124421,7.229761374077499,0
3.8142256985802505,7.817164248348249,0
3.962374467196453,7.057107703758791,0
4.1308711659223105,6.510591882724758,0
4.734185235332298,5.911528595574292,0
3.8578226866927467,7.499682686402382,0
3.5931446185817473,8.1225206547578,0
4.942400603705075,7.5650234285883755,0
4.10526056754507,6.988340437870686,0
4.938856269289458,7.4390624103454615,0
4.650272974101275,7.6850412326971735,0
4.318893788838383,6.119226500454695,0
3.7581677221114056,7.79346626671618,0
3.3658148655965188,7.549332591962724,0
4.135815132043138,6.880563414459447,0
3.403670655631946,7.1521313775484385,0
4.192318188423972,8.093432904023206,0
3.5369752107343158,6.154228111541824,0
3.543319505252997,6.64097876315301,0
3.5859731207999817,6.838829505061086,0
4.79522818967875,6.7664570148844305,0
4.008970921293531,7.7624442405198275,0
3.4730626956109347,6.687770539634096,0
4.155709019879045,6.866979864148577,0
3.272087821925471,6.461121102202849,0
3.9681553071069082,7.604392728182216,0
3.568946787434614,6.563978861978049,0
4.745054580063482,6.950110441256877,0
2.9014079863074285,7.047364856923107,0
3.552755228741108,7.028147851480445,0
3.4822627859013893,6.205582360916182,0
3.417981917555167,7.851040650992041,0
4.148644257193939,7.082962082522133,0
3.7202280466994293,6.607587277401954,0
4.536945572505084,6.475127867715275,0
3.3965507713126435,7.0130676323005146,0
4.093486312272732,6.90614391185995,0
5.527875099669824,7.723266755812633,0
3.9698586582569466,8.130376282354995,0
4.356461398875554,6.769261636846537,0
3.327619997072599,7.434648160612561,0
4.35652535330017,7.155778184881985,0
4.147098647683292,7.465357997331273,0
3.7013742376947225,6.559283000323087,0
3.380123982954054,6.577068916285569,0
4.388574707480594,6.936112383383545,0
4.182035711113253,7.01844004319556,0
3.5189729713876448,7.8712007989406585,0
3.346540485254793,7.588912422047052,0
3.429379961274986,7.253616117210025,0
3.3410640487699172,7.172630406892342,0
4.29294016671091,6.698706554814283,0
3.7982025083458884,7.7929295513707775,0
4.443651609145255,7.567535948287564,0
3.1258914922787873,7.4279982257913675,0
4.108891922841525,7.586345820407115,0
4.499819837913859,6.937766638441883,0
3.581114795189516,6.227507669434597,0
3.9362335891988924,7.38713906019439,0
4.389580190374575,6.69433896914935,0
4.779190967199021,6.554945247952927,1
5.592349404278327,6.5316793795314965,1
6.196214083653078,5.536278939200765,1
5.082466104843637,5.958105223594653,1
5.931668958902518,5.63708270993381,1
5.137794615729039,7.743866768127787,1
6.458938008015095,6.689653250520816,1
5.768235869188838,7.528025793790349,1
5.406534842578374,6.031027094095397,1
6.570773006764742,7.594168935474995,1
6.610178125664504,6.98722297965456,1
6.122904836594928,7.056018229122039,1
5.7078038050751765,6.665330661547054,1
6.058218093226336,7.0155021955340295,1
5.958609537612864,7.461000131349891,1
6.1417688814164535,5.858770170747256,1
5.207772100217027,6.0780816109516955,1
5.941892445808199,7.435944472377141,1
5.936270606890337,7.052413560763408,1
5.784665471026328,7.029740820984192,1
5.642011106950035,6.774273570710888,1
6.201098036632356,6.6180877668356715,1
5.079157167436865,7.0744886147397015,1
5.611546300862591,7.047977071896279,1
5.995599382572962,7.388544719510539,1
5.74092577549744,7.093945492299973,1
4.9615799667151945,6.099778576282099,1
5.167161956222808,7.612020215447094,1
5.476153256004451,7.322483705872606,1
5.8852299655654425,6.913909707761849,1
5.491187880189671,6.536100939105961,1
6.039358356936677,7.709691979761655,1
5.3852030269049544,6.999101561187508,1
6.051531939332547,6.746207366900924,1
6.0988268340417,6.900209373512655,1
6.065764381725484,7.280089473674939,1
5.2123846860734835,7.90156487061851,1
6.12759988221156,7.435455079542537,1
5.433361775626983,6.507527670134397,1
4.838300801776206,6.653566101234817,1
6.373829344361336,6.769028601656181,1
6.128939085274359,6.0823487445231335,1
6.126418823082315,6.4032628039005,1
5.890245000030694,6.97837376104355,1
5.347865759064083,6.95880435077427,1
6.0377582248292025,6.46059961460391,1
5.977610528702999,7.770145363374541,1
6.104052190607576,6.905007661045314,1
5.456151416257277,6.266481990059256,1
6.450705930402349,6.240118509401084,1
6.217075737135466,6.638367091837908,1
5.848705202796844,7.100530521103468,1
5.790779296542901,6.979202137258203,1
6.939599628571622,7.36644694745709,1
6.6771715845192,7.464964246754878,1
5.203275272135771,6.668837318049984,1
6.124186464796988,5.833407507626255,1
6.303427734855396,6.566629879692008,1
5.684379621112877,7.235025236996541,1
6.38684459116234,6.303681560806041,1
5.400448391046394,6.457868993098369,1
5.3875023328470215,6.6058558650117964,1
4.692617708467823,7.746269928073155,1
6.440808369569024,6.4743142447690545,1
5.691118901699479,6.806417380237728,1
6.142280468745668,6.590625914221564,1
5.858566898144198,7.300926369993203,1
5.70315419772646,6.7278909891918035,1
5.4204301752418464,6.593852127903085,1
5.41221701780456,6.607910033583956,1
6.50902757688258,6.764271464971145,1
4.975504894453603,6.017874927770102,1
5.076645891911833,7.605334715670297,1
4.8391750764304335,6.706799763583349,1
6.363721942477584,6.090062095539878,1
4.838845126687648,7.106220974425157,1
6.646772194193434,6.446423062044793,1
5.932162078800589,7.580936562480995,1
5.476001925127237,5.682829392549307,1
6.1793788526401645,7.363823900147797,1
5.131578965747262,6.684553384967135,1
6.4681799700615725,7.548079528659187,1
5.431627993358491,6.999866727879815,1
6.033739995527447,6.506879915369404,1
6.186106485290848,6.812911217227301,1
5.45596137561666,7.049389189757407,1
6.0299182414637675,6.530722407199339,1
4.697211884737634,6.888528307650351,1
7.585426528679489,6.299534970545306,1
6.345317135899742,7.3778985789851514,1
