8.068841064193153,5.654057511207624
8.511192524437842,5.229370084468986
7.993267851854828,4.096347194927822
7.944684362084621,3.6830679612457224
9.315750823137137,4.780943991449575
8.257668924613151,4.113470426403344
7.866233902422653,5.299052916277155
7.935080627996519,4.759756908086439
8.135780727381485,4.6907230251522645
8.74418581627363,5.755262147579646
8.309481258883885,4.3590732939314
7.597314953086615,4.212690475349229
8.961387145549667,5.071565820697173
8.473881932244737,5.800409027220485
8.49658187147169,5.082717487235365
8.819811031372508,4.776202041893596
8.554214521605152,4.333602053215801
8.191797842102668,4.654885962200048
8.23370613252581,4.321378674498454
9.265270869170632,4.296109433298252
8.282040462611628,3.6032039840030947
8.0466030574169,4.53179349538153
8.492386616614478,3.8710849974169563
8.25233596273771,4.178121076727339
8.447571956203719,4.578549168678568
7.924574034567813,5.191603441609928
8.18245513188717,3.6992698617157425
8.793159187961082,5.535990160172584
8.636194604915774,4.88826564697265
9.028118328783659,5.327772185118142
7.958211958722945,5.250965202242528
7.8974515839092545,5.296564281446846
8.398435245916119,4.883221219427543
8.214627586229282,4.707733985568926
8.167718029955022,4.112930481863373
8.284935026216912,5.291693376451042
8.850884194456563,3.6521147675732744
8.177043073862139,4.066769865084265
9.302479568798756,4.857626927889735
7.836576184395185,3.9036650320334303
8.071662583187342,3.9165682177976606
7.8536964085193,5.1476242562406425
8.469886754834011,5.1430208497919905
8.272752926170428,4.184229433659548
7.924657793481483,4.775856582583866
8.90002078451888,4.758055913843975
8.166729366139137,5.208713856890328
7.660757358949945,5.048467953628143
8.703277079176749,4.434247591112407
8.150962869823834,3.8852449412634553
8.200360742874599,5.662639264273098
8.590931654156158,3.994713280265468
8.255384208995508,3.9309163930457576
7.840297065666541,5.4860833493745025
7.921739440919223,4.799308915069874
8.03722009771476,4.55642612537139
7.8245245067724865,4.971584390895121
7.91464166142452,4.654558971357096
7.971125208880494,4.532926802017561
8.002861033507658,4.766287049394949
8.401881176170775,4.361555090321943
8.054383218671164,4.760405090608876
7.708057803530976,4.777867308684065
8.76507534255304,4.6340607071257125
8.331647262578864,4.747996691778214
8.32031781153141,4.245479078804609
8.568359000936116,4.876772805056847
7.913515416555604,5.524290530499012
8.596439833932115,4.775037677424114
8.11581810026836,4.429464926729089
8.49885187940182,4.598374044693826
7.774594766734698,5.402231832775467
8.253640120209786,4.717071491872327
8.759832469933773,4.176801371841096
8.46248967305322,5.3772977749032265
8.04843495613427,4.735696235434886
9.202452513261209,4.785835066800818
8.362720426707178,5.207291564010515
8.814049772292803,4.833732981337388
7.240998753682826,4.741375442934634
7.596177230748746,5.188987279279305
7.542910367346069,4.858679783220422
8.36571749018029,4.68350397150638
6.545829463312382,5.026606209023034
8.124680603182284,4.446429460825522
10.3696536959247,4.547827572527575
8.102635371261396,3.8931615561318895
8.278938763762767,4.211224401777881
8.958011700226905,5.274379124149408
9.006770462777586,4.436938969876631
