9.119207063998026,2.462238552034801,2.382598965333089,3.3002827570915603,6.255178667668119,1.9311554891246385
8.227851027318325,3.408985053628976,3.149360566363609,3.1261689081456527,7.183854040963307,1.7382884626374873
8.329696858822459,2.6229688860983824,2.4879821076495063,3.2848954708110565,6.442399406177849,0.6809746361676812
9.18436468855364,1.4622582596453884,3.27766589686747,3.27106692742396,7.463001306974074,1.4215538894259638
8.773405864312181,3.2037016316987015,2.278382517686571,3.7039696434847813,6.5335861066906284,1.0596483152233815
8.894882520954662,2.5223953866172737,2.1664895191648705,3.171536587386194,6.6508707848887285,1.613579065314986
8.299662689079575,2.5831417770012304,2.637747548142333,2.251460059676771,7.0114112467328304,1.6463110525367437
7.885743431388672,2.742290116853963,2.5240698879272867,3.4686044714580864,6.784140276659249,1.6049189853233712
8.10472982632787,2.1551936292417073,2.136200585319217,3.7010113495515213,7.022171644911625,0.7900738443925397
8.147133165618593,1.8673116534562113,2.9962289000581315,2.8425469143341493,6.65832894619848,1.3133260024594877
8.795486369774757,2.4094865005336863,2.9030993209140905,2.8321984534382687,6.346266802461081,1.6884806770978549
8.217205146922492,2.5466595868632624,1.745487742972187,3.767657986004925,6.359514309406586,1.6162317243680613
8.419928172717515,4.0801386004652205,2.8722979871829373,2.811187055512878,5.847987427943365,1.870737626154734
8.2060532894797,2.741091695088501,2.8619280409940773,2.7073677693833544,6.145914248775537,1.7160817142322478
8.138834183274351,3.0387089853902736,2.59289928701038,2.686528011869691,6.3497024868694725,2.3920820304751658
8.70950592263417,2.6944941619611296,2.384236338342972,2.8615027417281356,6.924382163659445,1.7233515757098128
8.367640937687696,2.6779286681572554,2.392546973022093,3.2600927992294704,6.898303199249542,1.8401229466303026
8.67598882950533,2.3922267378132633,2.558618547770165,3.495459773237702,6.772616110889351,1.2628981048904662
8.017797716049653,3.3603280850507184,2.4647591545796925,2.633860015986418,6.556517201167839,1.9958099818400572
9.163778122322642,2.878526516840173,1.4558526325790897,3.647118613462791,6.244008224662005,1.9819388704157643
8.59776198243156,2.28209009998203,2.6727565356298926,4.052346231064206,7.047209593953409,1.8922051097952968
8.799818505084248,2.178337646937199,2.2427328896445755,3.6265647070164992,6.128075587043988,1.6522456946195583
7.665814815980178,2.824119553187642,2.3624564810808377,2.6786656891973935,7.438492575420337,1.162295886387343
8.648954790697381,2.266194873634349,2.572916995401375,3.8249433536539845,7.000825671380944,1.9527607210743758
8.763756921829463,2.3152825786468085,2.878174335621865,3.4412064241718068,6.890976504046827,0.9939514700552887
8.152969361826692,1.8840592899885262,2.3864833344422047,2.1217754117544363,6.5811019161606765,2.3296061223825735
7.715087055790571,2.375297482111445,3.881929869670943,2.803475656579211,7.857574568158168,2.0459605542111783
7.534317209757165,2.0924723162394643,2.671833865546595,3.2021882255018737,6.359991948622274,1.0983412360779865
7.806913177615149,2.7665397181138416,2.7486434972632225,3.5137329989249895,6.847304863696971,1.0916338828741456
8.253884070291454,2.406728669867514,2.241298210777073,3.0638990627309166,6.920108410123504,2.051427583092488
8.628181674671703,2.0134674491517233,2.550111711186489,2.628076505618284,5.567884016409505,2.8790058394211906
9.125148571562569,2.7539223352038835,3.3032270162838158,3.3531698474068934,6.70509899667011,1.3372148125758159
8.776818482153109,2.028015816917248,1.7807562476361185,3.671616130149669,6.3540008341870475,2.075813059076298
8.96786533818088,2.5291688849745664,2.5175351094406846,3.2606262143490325,6.954103847010908,2.1155811521117363
8.48067481488731,2.7939921415234403,2.5865271516619153,3.3711077690929385,6.072419740239525,1.389086877888548
8.988014596890388,1.6362599662490425,3.1085326001006597,3.8964174927536175,6.855321684172316,1.899212663272509
8.34956195063476,2.59655529280417,2.3749622800306907,3.4305878392990303,6.396216498189311,1.890938568515474
8.334733478288152,2.196150165524227,1.703340532746393,2.6626449747492513,6.943935121841137,1.2651718112309633
8.200574539698126,1.8373458416434527,2.913128465249513,3.2241573539586668,6.675139356964829,1.6487444832046352
8.555142392301446,2.7404968297300636,1.5578621683264608,3.583330295296823,6.205185882247975,2.7300382065997506
8.135846196123598,4.072703457517566,2.7998571077254617,2.7678355590216936,7.1690735707242785,1.3769343121122477
8.584623176075551,2.4611115374624934,2.520850846374005,3.0072438285855223,6.826322236701769,0.9223354687102474
8.519185875261439,2.7310241361442813,3.6604671149486205,3.051576743794776,6.1998195797130595,1.8441198733136805
7.759224761198685,2.033677179607722,2.7494447789315104,4.437300372801221,6.5026407855254655,2.0026087472774656
9.216199666730828,2.023819039003219,2.0746561543925566,3.177120882223042,7.027708694640299,2.196385515845159
9.148011726105702,2.778043790449255,2.6553764264937563,3.59040519743089,7.179016622068499,1.7512770781989193
8.05271199129082,3.043965103318672,2.651363410428503,2.7918931132189058,6.47479373463569,1.3023004785411965
8.339748806950631,2.4769858173338486,2.565858211242123,2.883837991245744,6.847237917352376,2.1958897381474825
7.781967734171816,3.039621923322874,3.659686968202415,2.880941306769376,6.453511343278251,1.7260541012822028
9.04366349886608,2.042551494796652,2.5785591635299294,3.0038600643214655,6.456753539296377,1.730851611296121
8.540719789842463,2.5050585158510215,2.466437563567633,2.974713457454427,7.170746776288481,2.339920101765953
8.609105635257977,2.788161202191139,1.977725209268196,2.900384966432609,5.829556927922274,1.857581630594764
8.428568306987591,3.196514988504022,3.1210962120359627,3.1630550631520977,7.0021606737786435,2.2352317182982997
9.059399225941126,2.2690916474533225,2.4382530932242896,3.234932149426513,6.6039191724953765,1.5216266802500813
9.001553234914228,1.8923099071995924,2.9371277938624156,3.4599698828021594,6.5077644324757955,1.3424171894119064
8.658988252979913,3.1256605518436187,1.8522534027420934,3.6835058092102098,6.074104342280675,0.9845805968975422
9.030313230667064,1.475019195617799,2.4365402759174093,4.159329251056069,6.070080050778341,2.4663907841159314
7.910479988430781,2.572977795359836,2.2897003859074614,3.8628434829297245,6.412256514705977,2.195857388362162
8.696895441751254,2.4152290023348306,2.780246423979885,3.046342653821236,6.851321416762118,2.7066996954258684
